,title,like_count_1h,like_count_2h,like_count_3h,like_count_4h,like_count_5h,like_count_6h,comment_count_1h,comment_count_2h,comment_count_3h,comment_count_4h,comment_count_5h,comment_count_6h,forum_id,forum_stats,like_count_24h,weekday,hour
22784,尋找固定一起去夜店的女性朋朋們,0,1,1,1,3,3,9,16,64,79,79,91,497426,359.8,11,5,5
30739,金星Yori偷錢,39,106,191,290,383,470,34,84,149,206,250,267,454216,16.3,1012,5,12
33846,公司廁所,0,0,0,4,4,6,1,3,3,6,6,7,770696,160.6,18,3,7
49976,中正資工所推甄疑問,1,3,3,5,5,5,0,2,2,3,3,3,632718,54.5,6,0,4
41869,必考！歐陽妮妮100英文單字,38,68,129,183,234,267,46,49,58,66,73,77,497426,359.8,729,2,8
31560,#問 警專校慶,0,1,2,2,3,3,5,8,11,11,11,11,139045,5.7,8,4,11
10040,醫生叫我妹帶耳屎回家做紀念,0,1,3,9,15,21,0,0,3,9,11,16,497426,359.8,310,3,1
12572,半夜經過自強路的🐒,4,4,5,6,6,7,3,4,6,6,6,6,401869,33.2,14,0,14
4572,服務股長 停車證,2,2,2,2,2,3,3,4,4,4,4,4,377272,20.7,5,6,14
28813,#開箱 Coach秋季時尚新品派對之三,1,2,2,3,4,4,1,2,3,6,8,10,641259,15.1,12,3,10
43735,天蠍座的自我剖析,0,0,0,0,0,2,2,3,3,6,7,8,342324,79.0,47,5,3
20937,有冇讀nursing 嘅lgbt,1,3,4,6,8,9,1,4,4,4,4,4,516293,2.5,24,3,6
16190,#分享 寶寶外出住宿好物分享,1,1,8,26,48,59,0,1,1,9,13,16,24568,35.9,128,6,11
31361,我這樣渣嗎,2,2,2,2,4,4,24,29,29,29,30,34,817817,391.7,13,2,6
7,藍天社-課後輔導營,1,2,3,3,3,3,0,0,0,0,0,0,162037,21.9,5,0,10
26849,#分享 #theqoo熱門 防彈少年團Jin solo專輯《The Astronaut》於HANTEO突破70萬張,31,49,68,85,89,96,2,4,4,5,5,5,244777,4.8,115,5,9
49162,女生們可以好好打字嗎,8,10,12,14,19,21,33,52,59,71,74,76,906666,319.0,29,4,6
11018,#分享 台中咖啡廳.ᐟ.ᐟ✨🎀☕️,1,1,1,2,3,7,1,1,1,1,1,2,160419,81.9,52,5,19
28695,誰給我一個繼續努力動機啊啊啊拜偷,1,1,1,1,1,2,2,2,2,3,3,4,399368,59.9,6,3,19
30694,#分享 5套入秋手搖飲穿搭分享🍂🍂我是一杯____,6,19,35,58,75,93,1,4,8,12,12,14,399302,63.9,177,5,0
13131,烏惡戰爭無限衍生番外篇，直播代操詐騙也出來了不愧是大鴨哥,1,3,5,6,7,11,0,0,5,18,20,24,445193,24.6,23,1,0
43850,想知直男對gay既諗法（非引戰）,0,3,6,6,8,10,1,6,11,22,24,29,987407,1.5,26,1,10
49938,如何發文才能找到我需要的人,1,1,1,3,3,4,0,0,0,6,6,6,817290,15.0,5,0,6
1695,236T替代役心得之日常生活篇,5,8,9,9,10,11,3,6,10,13,15,15,359151,23.3,16,6,14
13255,#分享 欣葉升級版✨NAGOMI和食饗宴吃到飽,6,14,28,38,46,55,5,8,18,18,19,19,160419,81.9,84,1,12
13456,繪友／繪群,1,1,2,2,2,2,0,0,0,0,0,0,717646,24.0,9,0,13
15816,中秋賀卡（Ibon列印）,1,4,6,6,6,6,0,0,0,0,0,0,25595,6.8,7,3,23
729,#經驗分享 加拿大留學接到詐騙電話,0,2,2,3,3,3,0,2,2,3,3,3,134598,22.2,5,6,4
35773,伊谷食堂,3,4,6,7,7,7,0,0,1,3,3,3,184535,19.8,11,4,9
49918,女朋友唔比我睇呢個男嘅實況主😮‍💨,0,1,5,14,21,27,1,3,8,15,18,21,357904,1.5,99,0,5
4161,警察特考/警專,0,1,1,2,4,4,11,12,14,21,25,26,184733,7.6,14,5,11
49755,#10/7天氣 第二波東北季風 午後注意陣雨,10,13,16,16,16,19,12,13,13,13,13,13,249745,34.1,25,3,16
42957,工作年資影響找工作,1,1,1,1,2,3,3,3,5,6,6,6,770696,160.6,32,2,2
716,ㄋㄊ森日快樂(ﾉ)•ω•(ヾ),12,12,12,12,12,12,11,12,12,12,12,12,750159,1128.3,19,4,4
40350,計算機程式設計,1,1,2,2,2,3,1,4,5,6,6,7,750143,13.1,7,1,9
18760,#還願 文昌帝君陰騭文25份贈送,8,23,27,37,39,40,2,5,7,9,9,9,531929,28.7,58,5,9
16597,這邊也一個上課從來都不戴口罩的欸,2,3,3,4,6,7,7,13,21,24,27,28,732778,35.4,10,2,6
13819,賤男的最終命運,5,6,9,11,14,15,0,0,0,2,2,6,955936,27.0,21,5,2
21898,屏東_菜單尾數是都6的店😂,1,3,6,8,9,9,0,0,0,0,0,0,160419,81.9,19,4,13
43017,《換乘戀愛2》 觀後感(雷)✨,7,13,13,13,13,15,3,3,4,4,4,5,832822,17.1,101,5,18
278,NCHU偷情研究室👏👏👏,4,6,7,8,8,10,0,0,0,1,2,4,817817,391.7,19,0,12
39137,ALLSAINTS時尚跨界音樂企劃派對,8,17,22,32,44,57,1,2,6,12,13,13,454216,16.3,100,6,1
12793,台北內線禁行公車與汽機慢車,2,3,4,4,4,4,0,1,1,1,1,1,174372,56.4,6,4,10
35880,公務員試験(数的推理),1,1,1,1,3,3,0,0,0,0,0,0,297170,9.6,5,3,9
19501,Cgpa 唔過2.5可以點算?,0,0,0,0,0,3,0,1,1,3,10,15,269432,16.3,11,1,20
41080,全台累積雨量排名,9,13,15,16,17,18,0,0,1,1,1,1,22465,63.0,19,6,11
8557,百年有咖啡販賣機了,6,10,12,13,18,18,2,7,7,9,9,10,31069,64.7,21,4,11
1689,韋禮安結婚了！,8,20,37,47,61,71,1,1,5,5,6,8,497426,359.8,98,2,5
30226,#組屋糾紛 不到24小時違約？？？,0,0,0,0,1,2,1,1,1,2,4,4,469044,17.9,18,1,15
45879,#分享 3CE最新眼影盤#Motion Frame刷色和小心得分享,2,3,6,8,12,14,1,1,1,1,1,1,156928,140.1,17,5,7
20527,選外系的必修課問題,1,3,3,5,6,7,4,4,4,4,4,4,336679,29.3,9,4,2
18387,有人學生證掉了,1,1,5,5,5,6,0,0,10,10,10,11,926730,13.2,10,3,8
6734,通膨時代的我們做錯了什麼？#練習勇敢,3,5,8,9,9,9,0,3,9,12,12,13,676371,391.4,33,5,15
35812,時隔六年！美國樂壇太后蕾哈娜Rihanna全新回歸單曲〈Lift Me Up〉✨,1,1,1,1,1,1,0,0,0,0,0,0,370805,0.9,7,4,1
49480,北大是沒有app哦,1,1,2,3,4,5,2,2,2,2,2,2,738074,25.1,12,6,23
38371,學妹我好暈啊,1,1,2,3,8,11,0,0,0,1,1,1,687605,117.0,17,6,22
45443,#個人看板 #深淵,0,1,1,1,1,1,0,1,1,1,2,2,641297,24.6,5,2,3
8969,#請益 專櫃眼霜推薦,0,0,0,0,1,3,0,2,3,10,12,15,156928,140.1,7,4,5
2229,❗️大慈想換大雅的點進來看❗️,6,6,9,10,12,14,0,0,0,5,6,6,22465,63.0,24,3,14
1999,#分享 小臉立體醫療口罩（5款）,0,1,2,4,5,6,1,1,3,3,4,4,355029,45.8,22,6,8
38511,一張好照片是99%的Sony Xperia 5 IV 和1%的技術 之 Sony X Dcard〈SO 你超會拍到沒話獎〉,5,6,6,6,6,6,1,1,3,3,3,3,334018,0.2,6,3,3
41744,另一伴性無能,0,3,4,5,6,6,9,13,13,14,14,15,676371,391.4,13,4,17
22873,#問題 已購屋成功的大家買屋大概都殺了多少價錢？以及中古屋未來的房價趨勢如何？,0,0,0,1,1,2,0,1,4,13,15,26,436805,5.7,8,2,1
18987,免費中了卡芬花嫁,2,4,7,14,23,37,4,5,8,12,19,19,906666,319.0,62,5,5
19997,#其他 進股市是來賺錢的，不是比誰從沒虧過,1,4,6,6,6,7,2,2,2,2,3,4,508444,18.7,11,4,7
34171,裸睡真是太舒服了吧🥰（微西斯,0,2,4,6,10,23,0,1,1,1,1,1,687605,117.0,252,1,17
7648,#黑白灰 累積作品中！黑白插畫風 桃園刺青,6,8,8,9,10,10,4,5,5,5,5,5,168279,6.4,26,2,15
15328,某政黨後援會line社群討論,0,1,1,4,4,5,0,4,5,5,7,11,477997,42.3,9,0,8
3814,🇰🇷韓國小雜記🗒️ 居然巧遇防彈Jimin❔,3,4,4,4,4,5,0,0,0,0,0,0,286012,0.0,24,4,8
30251,出櫃路程,12,14,17,17,17,19,2,2,4,4,4,4,686267,0.1,31,6,8
29973,有人想打工嗎？,1,1,1,1,1,1,0,0,1,1,1,1,224062,10.0,5,5,15
30821,徵求一位男性陪睡,2,4,6,8,11,11,6,9,17,30,35,40,145332,12.5,28,1,4
15562,矯正好神奇  1個月成果,1,1,2,2,2,3,0,0,0,0,0,1,350281,16.4,34,1,21
9344,社博主持人,2,2,2,2,2,2,0,0,0,0,0,0,604447,38.0,11,6,18
43907,好想吸媽咪喔,3,3,4,4,4,5,8,11,16,16,16,16,174372,56.4,6,5,12
48316,#頁遊 最近流行的終極密碼 抽貓貓 B2開始留言 更新 (截止）,3,5,7,8,9,9,72,99,104,125,175,185,63088,37.5,10,1,7
4694,如果保底學校問你會不會來唸？,0,0,0,1,1,3,2,4,5,5,7,8,632718,54.5,35,1,3
45011,每個縣市警察局的制度也差太多了吧,0,0,0,1,1,2,4,4,5,10,13,18,184733,7.6,30,4,1
23028,霧眉過多久才能畫眉毛？,1,1,2,2,2,2,0,0,0,0,0,0,156928,140.1,5,1,15
1569,#創作 捨不得有什麼用鴿子總是要飛走的,2,2,2,2,2,2,0,0,0,0,0,0,17854,6.8,6,4,5
24643,國民黨提出「尊嚴善終法」草案，安樂死能不能合法化呢？,6,10,12,14,15,17,7,7,8,8,9,9,477997,42.3,25,1,6
8497,媽媽攞走大半嘅獎學金,1,1,17,38,60,66,1,2,19,33,42,46,528046,38.6,170,5,13
2038,原來covid會令人失眠,0,1,3,5,5,5,1,2,2,2,2,2,528046,38.6,11,3,10
40534,幫忙尋找學生證🥹,1,1,1,1,3,3,0,0,0,0,2,2,218395,17.2,5,1,13
5166,經理態度很差讓我每天都很緊繃,1,2,10,13,14,14,7,8,12,14,16,16,770696,160.6,25,1,14
16327,#租屋奇談 遇到惡房東！根本男性“張淑晶”,2,3,3,5,6,6,4,4,4,4,4,8,469044,17.9,21,3,14
2181,#請益 皮膚太乾,1,1,1,1,1,1,5,14,21,23,23,23,156928,140.1,5,6,15
31021,南校區烘焙坊開賣嚕！,3,3,3,3,3,3,0,2,2,2,2,2,957065,5.4,9,6,15
26860,#分享 說起那一年會想到の兩個女團🫣,16,27,52,83,110,122,3,16,24,35,47,49,626235,38.4,191,3,12
49341,10月東京留學出發！🇯🇵,0,2,4,6,6,7,0,1,1,1,1,4,290837,7.3,11,1,2
46708,我在阿聯酋商務艙吃什麼,2,22,77,182,325,548,2,2,6,11,14,27,160419,81.9,1973,3,8
29251,#討論 I-primo結婚對戒幫看🥺 有實拍照,3,3,3,3,3,3,0,0,0,0,2,3,327178,22.4,10,6,19
24139,社聯會,0,0,1,2,2,2,1,3,5,6,8,8,176551,22.4,10,6,13
1268,#標的 Netflix 要準備起飛了嗎？,0,0,1,3,5,5,0,0,2,3,4,5,508444,18.7,19,0,10
47322,植物の優 優格結塊,0,0,0,0,1,1,1,1,4,5,7,11,160419,81.9,9,4,6
32830,7-11的各種酒類（17）,4,4,4,4,5,5,1,1,1,2,2,2,281422,0.1,6,3,13
16448,親愛的女王,4,7,8,9,9,9,1,1,1,1,1,1,136098,31.6,20,3,17
33713,造勢垃圾,3,7,7,7,7,7,1,1,1,1,1,1,230184,36.2,26,6,16
6287,謝謝幫忙拔鑰匙的同學,1,1,4,4,4,4,0,0,0,0,0,0,469710,27.3,5,0,5
36728,#分享 #分享 BOTTEGA veneta cassette 水桶包,1,1,5,9,11,13,0,0,0,3,4,4,641259,15.1,36,2,13
3467,#請益 原來不是人人都有能力洗學歷,2,4,6,6,8,10,3,3,4,5,9,21,134598,22.2,32,4,18
4636,大叔是不是容易吸引妹妹啊,2,2,2,2,2,2,2,3,6,6,7,7,817817,391.7,8,5,23
31686,自十B棟 洗衣服洗到吵架,3,6,6,6,6,7,4,6,6,6,6,6,31069,64.7,32,4,18
49457,#分享 #日常穿搭 我的實穿男裝推薦😎,6,10,19,27,29,31,2,3,3,3,3,3,399302,63.9,49,3,14
11619,有人需要AirPods嗎,1,2,2,2,2,2,9,10,10,13,13,13,31069,64.7,6,0,14
17557,大家跑跑步機都會配什麼嗨???,2,3,3,4,4,4,1,2,2,2,2,2,320211,12.6,5,2,6
48508,飯可以亂吃，話不能亂說(公費旅遊後續),1,2,2,2,4,4,3,7,11,14,20,22,55006,2.3,11,3,14
29369,國北教數資面試戰況,1,3,6,9,9,9,2,2,4,4,4,4,632718,54.5,10,5,10
22206,台大男子圖鑑,0,0,0,0,0,0,0,1,1,1,1,1,399368,59.9,7,3,17
43116,台南晶英酒店真的很扯,1,2,4,4,4,5,0,0,0,0,0,0,497426,359.8,18,0,3
18308,我包養了一個衛生習慣很差的女人⋯,8,33,68,134,268,408,0,0,0,0,0,1,497426,359.8,2410,3,10
39789,(´༎ຶД༎ຶ`),8,9,10,11,13,13,8,9,10,11,11,11,750159,1128.3,23,3,1
23336,離婚小孩會歸媽媽嗎,0,1,1,1,1,1,18,21,25,26,31,40,327178,22.4,5,5,9
28436,過港隧道,0,0,0,2,2,4,0,0,0,0,0,0,74287,25.0,6,3,6
11803,新宿的各位最好不要鬧,2,3,5,5,5,5,6,6,6,6,6,6,926730,13.2,23,2,14
22720,#請益 男生穿OIOI帽踢,0,0,1,1,1,2,4,10,10,10,10,11,399302,63.9,8,3,5
45749,虎航/酷航班機回台,1,1,1,1,3,4,4,4,5,6,10,18,290837,7.3,5,6,1
38109,法政女生有正的嗎？,4,7,7,7,9,9,3,9,9,14,16,18,145332,12.5,14,3,7
37417,許東海 中文通識 你們超吵,5,8,11,11,14,16,6,13,15,16,16,16,31069,64.7,19,4,4
5682,#試色 紀梵希棒棒糖🍭🍭,0,0,0,0,0,1,0,0,0,0,0,0,156928,140.1,11,4,19
13967,#問題 哪裡能買到 7net 乙骨熊,0,1,2,2,5,9,1,1,1,2,2,2,134801,1.5,21,0,2
5918,救救挑嘴貓的奴才(;´༎ຶД༎ຶ`),0,1,3,5,7,9,2,9,11,14,15,15,699763,53.5,14,6,12
25967,"#閒聊 減醣Day7,早午餐，補上晚餐",0,0,0,0,2,3,1,7,7,10,10,10,656378,16.0,8,4,0
1955,彩虹遊戲王祭確定舉辦！,8,13,15,16,17,17,0,0,0,0,1,1,662573,14.5,29,4,15
43906,找人！行政大樓移車毀損,7,10,11,12,12,12,0,1,1,1,2,2,249745,34.1,15,2,6
23210,#詢問 金針菇牛仔短裙,1,1,2,11,20,27,0,4,6,6,6,11,399302,63.9,87,0,8
33635,#問 亞特蘭提斯（已問到）,1,1,1,5,5,5,1,1,1,1,1,1,454216,16.3,29,6,13
6411,我男友99分❤️/更,0,1,5,13,31,42,2,3,3,5,10,16,817817,391.7,289,4,19
27899,112學年度國立屏東大學碩士班教育心理組推甄入學招生中,3,5,5,5,6,6,0,0,1,2,2,2,632718,54.5,6,4,11
12544,東大田徑招生中,1,1,3,3,4,5,0,0,0,0,0,0,817290,15.0,6,6,2
27955,民進黨又翻車啦,7,8,12,15,17,19,4,7,9,10,11,12,477997,42.3,65,6,12
36199,海邊拍出比基尼美照 小技巧分享📸🏖,4,5,7,8,9,9,1,1,1,1,2,2,451633,0.0,28,3,5
49170,清夜燙青菜,0,0,0,0,0,0,2,2,2,2,3,3,136098,31.6,9,4,19
5829,#分享 [theqoo]防彈柾國全部擁有中最羨慕的是?,20,43,76,102,130,154,4,4,5,5,8,9,244777,4.8,290,4,2
26018,發文想自殺的人,1,1,1,1,1,1,2,4,4,4,4,4,497426,359.8,5,3,13
1433,我與股票員的過招,2,3,6,13,19,19,2,2,2,2,2,2,497426,359.8,23,6,2
18135,#雅思 #雅思 聽讀如何短期衝刺高分,0,1,1,1,2,4,3,3,3,3,3,3,423791,3.7,5,2,10
24696,夏日的板類運動,6,8,10,10,10,10,0,0,0,0,0,0,655520,0.0,16,5,14
27173,可能只是病了,4,4,4,6,6,6,2,2,2,3,4,4,174372,56.4,17,4,17
31267,#書單推薦 《向暖》,2,2,2,2,2,3,0,0,0,0,0,0,332913,14.0,13,4,14
35202,職場的日常,1,8,9,9,10,11,1,2,2,2,2,2,367659,39.7,13,1,5
44050,#分潤 9/22神腦超級品牌日領3蝦幣、iPhone 14折2100,6,7,7,7,7,7,21,23,25,25,25,25,62553,64.4,9,2,15
34268,最喜歡的隊職官,1,1,1,1,1,1,6,13,16,16,16,16,139045,5.7,10,2,15
38228,校外美食（走路可到  推薦清單,3,6,8,15,21,29,3,3,7,10,13,13,807767,18.0,65,6,4
32687,想請問這間蝦皮是正的嗎？,0,1,2,2,3,3,1,2,2,2,2,5,399302,63.9,6,6,3
12208,#推薦韓劇#『依法相愛吧』#浪漫喜劇#我的星期一症候群被治癒了...,0,0,1,3,5,6,0,0,0,0,0,0,832822,17.1,16,1,8
1514,成大有像千束這樣的人嗎,0,2,4,4,4,5,3,3,3,5,6,7,174372,56.4,7,6,10
10005,感謝8.幫我扶腳踏車的三位姐姐,3,3,4,4,4,4,3,3,5,5,5,5,752604,15.7,5,4,12
18468,宿營認識的朋友怎麼繼續交下去,0,0,2,3,3,3,2,7,18,23,28,40,136098,31.6,5,3,12
32026,麥當勞為什麼只能現場買,0,0,1,1,1,3,1,1,1,1,3,3,160419,81.9,17,2,23
2165,#頁遊 #純分享 SMC馴獸師 七彩萌萌 幻化到永久坐騎攻略,6,7,8,8,11,11,3,4,5,5,6,6,63088,37.5,11,6,9
1923,幫女友剝蝦同公主抱有咩唔好,2,7,47,81,101,113,3,6,21,29,43,46,955936,27.0,182,3,10
9900,#討論 #通靈 未來三週比賽預測,3,6,6,7,7,7,17,31,31,31,31,31,822393,4.1,44,6,16
28952,要怎麼主動認識有興趣的人,0,2,2,3,3,3,0,1,4,7,7,7,399368,59.9,8,3,14
41992,#TTP AKB+TTP 無根無據Rumor,2,4,6,9,11,13,0,0,0,0,0,1,17660,1.3,19,5,8
28814,#iPhone 蘋果手機摔爛了如何關鬧鐘？,0,0,0,1,1,1,4,9,9,9,11,11,888601,78.9,41,0,13
24426,工廠的外勞,0,0,0,2,2,2,3,4,6,6,7,7,770696,160.6,17,2,14
28900,今天學校人多嗎,2,3,4,5,7,9,3,6,7,11,13,17,469710,27.3,17,0,3
26111,暈爆了怎麼辦,1,5,12,19,27,34,8,13,18,22,22,25,817817,391.7,56,0,11
5657,大家都是在哪裡認識另外一半？,0,2,7,15,20,39,7,33,69,96,114,123,817817,391.7,169,6,0
26954,新訓想報退,0,0,0,0,0,0,2,2,2,2,2,3,359151,23.3,5,2,17
39582,綠燈起步被擠又被擦到,0,2,3,3,4,5,1,3,11,11,11,11,401869,33.2,6,3,1
5040,10/6臭陳陳回診日記,2,3,5,5,6,6,0,0,0,0,1,1,26002,0.2,6,3,12
19534,（更）盡量不要太輕易相信同事,1,2,2,2,2,3,0,0,0,0,2,2,770696,160.6,24,2,17
37867,推甄推薦信請益,0,0,1,1,1,3,1,2,2,4,5,5,632718,54.5,5,6,2
37756,長輩錢真好騙,0,1,3,4,4,4,1,2,3,3,3,3,676371,391.4,10,3,7
45838,徵燙染髮模,2,2,2,3,3,3,0,0,0,0,0,0,285632,59.6,5,2,9
35421,月經都市傳說,2,3,5,9,16,20,0,0,1,1,1,2,250827,6.6,44,3,6
14609,一起突破困境吧,3,4,4,7,8,8,0,0,0,0,0,0,687605,117.0,18,1,18
24215,P16停車場,2,2,4,5,6,8,0,0,5,6,8,8,256316,21.0,14,4,2
8998,做樣樣事情都要通知好咩？,2,2,2,3,4,4,2,2,3,3,3,3,955936,27.0,15,3,16
2132,#分享 #四等書記官薪水#公務人員給與簡明表,0,0,1,2,4,4,1,1,2,5,10,11,531929,28.7,7,3,0
1720,英文畢業門檻取消！,4,7,8,11,13,16,5,8,13,29,52,57,630097,10.4,34,2,3
6845,二手書📖,6,9,13,16,17,18,4,5,5,7,7,7,926730,13.2,26,0,4
43461,#討論 于成炘順位問題,3,7,11,14,19,21,9,21,21,24,27,27,822393,4.1,100,1,14
25912,終於走到這一步,0,0,0,0,0,0,0,0,0,0,0,0,342324,79.0,8,0,14
5276,服務學習看到帥哥,0,1,1,2,2,5,13,14,16,28,30,31,206035,27.7,7,4,1
13822,#作品 #作品 XT2新手練習,3,3,4,5,7,8,2,4,4,4,4,4,124098,15.7,10,3,3
34332,#情報 國泰CUBE卡 遊戲、影音串流11%回饋,0,2,5,8,12,12,2,4,4,5,14,14,828346,13.3,21,1,12
14671,東吳大瀑布vs輔大游泳池,1,4,4,4,4,4,0,0,0,0,0,1,994988,40.3,6,6,12
36458,（已收到）感謝大家。          收 全新AirPods 2 有人願意拋售嗎～,5,6,7,7,7,7,0,0,0,0,0,0,878885,21.2,9,3,11
32287,靠北醫療暴力,1,3,5,5,6,6,0,3,3,3,3,3,235941,3.8,8,3,9
46207,明天考駕照焦慮到心悸失眠好緊張,1,1,1,2,2,2,1,1,1,1,1,2,676371,391.4,5,3,19
33582,校門口鬼切猴,2,2,2,2,4,4,15,16,22,22,24,25,604447,38.0,5,1,10
19322,#體驗箱開箱 油眼皮也不怕I'M MEME超抗暈眼線,1,1,1,1,1,2,0,0,0,0,0,0,826419,0.2,7,5,6
19487,各位會跟男友無套嗎,2,2,2,3,3,3,2,3,3,4,5,5,687605,117.0,10,4,2
15847,想約人一起去酒吧,3,6,11,12,12,12,31,46,51,54,55,55,399368,59.9,19,5,16
18947,升息後大家現在存款利率是多少,0,0,0,3,4,6,0,2,4,5,5,5,717594,39.0,22,3,13
21677,#閒聊 #五等份的花嫁 有沒有電影特典被搶跑轉賣的八卦,0,1,2,3,4,4,0,2,3,14,15,16,3013,31.7,5,3,8
13747,#情報 簽到等公車app送city cafe一杯,6,7,7,8,11,12,3,3,3,4,4,4,62553,64.4,13,1,7
16215,台籃3聯盟，人氣誰最旺？,1,1,1,2,2,2,0,3,7,11,11,11,252258,14.2,9,4,13
18208,抓到了吧,2,4,8,10,12,17,1,4,14,21,31,39,359151,23.3,129,4,2
38349,#發問 大家的weverse都正常嗎？,3,7,8,8,9,9,13,15,16,16,16,16,244777,4.8,11,3,15
25248,別人的小孩真的很難教ㄟ,0,0,0,0,0,0,0,0,0,0,0,1,676371,391.4,14,3,16
21076,我又來了！歡迎來問射手問題,0,2,3,4,4,4,11,16,24,27,34,49,342324,79.0,9,3,3
48283,詢問前需知 2023/1/5更新,2,2,3,3,3,3,0,0,0,0,0,0,941955,0.1,5,3,6
44342,男友的身高不到155,1,1,2,3,4,8,7,9,11,11,15,19,817817,391.7,72,6,18
46860,#閒聊 全明星休兵日本季目前最好看吧?,3,8,8,9,11,15,19,20,20,20,20,21,822393,4.1,75,6,19
24213,這是啟程的鐘鼓，也是滿滿的祝福,9,11,14,14,14,14,1,1,1,1,1,1,19804,0.2,20,0,13
19590,#大眾占卜 【遇到渣對象是因為對方糟糕 還是是我自己的問題？】（已公布）,12,13,20,23,24,24,3,3,3,3,3,3,40715,32.9,30,0,13
20873,靠北宿營,3,6,9,17,24,30,5,16,23,28,41,55,336679,29.3,76,5,0
41033,將近30歲了月薪5萬底應該要反省吧,1,1,1,1,3,4,6,7,7,9,11,12,770696,160.6,60,4,9
17945,那些年 我騎過的男醫生們,7,10,13,15,16,20,2,3,4,4,4,4,24561,93.7,72,1,8
23704,#分享 男生混搭,0,0,1,1,2,2,0,2,2,2,2,2,399302,63.9,33,3,16
2341,👧,2,5,5,5,5,5,0,0,0,0,1,1,750159,1128.3,6,6,7
41508,錢該留著買股票還是換美金？,0,0,0,0,0,0,3,3,3,3,3,3,717594,39.0,9,0,11
24615,為什麼我父母可以那麼荒唐…,0,4,10,10,15,21,2,4,7,10,22,29,676371,391.4,131,2,2
7711,【調皮的人怎麼談戀愛】2,2,4,7,8,8,8,0,0,1,1,1,1,817817,391.7,10,3,13
30024,這張照片校長有點可愛😍,2,5,9,12,13,14,3,3,3,4,4,4,31069,64.7,26,4,13
4784,六套日本和服款式搭配、髮型分享,6,15,18,22,25,27,0,1,1,1,1,1,24561,93.7,67,4,7
45039,男友媽媽要加賴,1,1,1,1,1,1,4,5,7,7,10,11,817817,391.7,7,3,2
3447,雙子男的不安全感,0,0,0,0,1,1,0,0,1,7,8,24,342324,79.0,11,1,0
2316,忘記請款 要自己付嗎？,1,2,6,11,12,14,3,4,7,8,8,8,770696,160.6,75,0,13
20789,發現了有趣的東西！,1,1,3,4,5,5,0,0,0,0,0,0,76831,15.1,8,2,11
39391,TOP GUN（原子筆作畫過程）,8,10,10,10,11,11,0,0,0,0,0,0,866924,0.2,23,6,1
23736,#詢問 彌月蛋糕選擇（金格 / but.）,3,21,32,35,36,39,0,1,3,4,5,10,24568,35.9,43,3,9
31508,顏值帥好還是🐔🐔硬好,0,0,3,3,11,16,2,7,12,28,44,54,676371,391.4,223,2,2
10706,樓上請說,2,2,2,4,4,4,1,1,1,1,1,1,750159,1128.3,6,4,12
40035,敏感肌ok！對付換季的控油面膜💚🍇,4,5,5,5,5,6,0,0,0,0,0,0,156928,140.1,7,4,8
41829,#分享 改善毛孔角化！身體護理分享🧴,5,7,10,12,14,15,0,1,2,2,4,4,156928,140.1,22,5,9
17340,#心得 幹嘛要體態管理,0,1,1,1,1,1,0,1,1,1,1,1,656378,16.0,7,0,14
31228,花言巧語開始預購嚕🌹🍫,6,6,8,10,10,11,0,0,0,0,0,3,78211,12.5,12,3,6
35513,各種萌醜的瞬間,0,3,5,7,9,15,0,0,1,3,3,3,699763,53.5,41,5,10
2813,Scheming gg 真的素質需要再高一些些,1,3,6,7,8,9,1,2,2,2,3,4,399302,63.9,52,4,17
43665,音量要注意喔～,2,3,8,9,9,9,0,2,4,4,4,4,415198,10.0,18,1,13
3738,女生會喜歡香香軟軟可愛的男生嗎？,0,1,4,4,4,4,15,18,18,20,20,20,174372,56.4,12,4,11
1174,#Watch Apple Watch充電🔋圖案變了？,0,0,1,3,3,3,5,6,8,9,10,10,888601,78.9,8,0,12
2088,國際志工超扯…傻眼🙄,4,6,6,6,6,6,3,5,10,11,17,18,143116,10.3,8,1,10
20484,#問題 明知道高點 該買房嗎？,0,0,0,0,1,1,19,30,32,32,34,34,436805,5.7,13,6,18
28741,GG 量測部門詢問,0,1,1,1,1,1,1,1,1,1,2,2,852766,28.4,8,4,15
19688,NARS 特霧絲柔持色唇膏-主打色三色分享 紅棕美死🥹,12,15,19,22,22,23,0,0,0,0,0,0,418955,0.0,39,6,14
26466,有人想要領養小貓嗎？,1,2,3,3,3,3,3,5,5,5,5,5,604447,38.0,6,2,9
34460,學妹,0,1,6,11,11,12,0,1,2,3,6,6,537024,8.0,29,0,20
34674,我有我的香香髮,2,3,4,5,6,6,3,4,4,4,4,4,174372,56.4,6,3,8
42613,冒名吃導聚,1,1,1,7,8,10,1,1,1,1,2,6,644795,11.4,32,3,20
34371,志願女兵新訓要注意什麼、帶什麼東西👀,1,1,1,1,1,1,0,1,1,1,2,5,359151,23.3,6,3,17
27059,找到超好喝的鮮奶茶泡法,0,1,10,32,47,52,0,2,2,10,11,11,160419,81.9,606,0,13
5782,#實測 兩週就能縮毛孔？ft.ahc琥珀酸毛孔緊緻精華,2,4,4,5,5,5,0,0,0,0,0,0,156928,140.1,9,6,12
10620,一年碩士畢業後無縫接軌留在英國工作？ 轉領域資工的三個劣勢與就業分析,2,3,4,5,6,6,0,0,0,0,0,0,347517,0.1,12,1,10
38653,販賣機買過期品？！！,2,3,5,5,5,6,2,2,3,3,3,4,362848,5.7,8,0,7
